ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,day_of_week,month
2015-03-11,19561,13.397417480360579,46.4,60.1,33.1,7.5,0.44,Wednesday,3
2015-03-12,17530,12.152317931165621,45.3,60.1,37.0,16.4,0.02,Thursday,3
2015-03-13,16145,12.060395375245172,37.1,46.9,30.9,8.4,0.0,Friday,3
2015-03-14,3906,12.147486772486774,43.6,51.8,37.4,7.1,0.21,Saturday,3
2015-03-15,8838,12.096647054386363,44.1,51.1,37.0,14.0,0.81,Sunday,3
2015-03-16,16787,11.890594904787431,40.2,51.1,36.0,9.3,0.0,Monday,3
2015-03-17,14857,11.778551075811622,47.9,54.0,36.0,10.6,0.0,Tuesday,3
2015-03-18,13842,11.3333887203198,33.7,37.9,28.9,19.6,0.01,Wednesday,3
2015-03-19,15446,12.821573007035264,33.5,42.1,28.0,10.7,0.0,Thursday,3
2015-03-20,8052,11.094823232323231,34.4,42.1,28.9,8.4,0.0,Friday,3
2015-03-21,9338,13.598843435425147,34.9,46.9,28.9,7.1,0.29,Saturday,3
2015-03-22,9676,12.476186785172937,39.9,48.0,28.9,13.8,0.01,Sunday,3
2015-03-23,13538,10.82277785985128,30.5,44.1,24.1,12.3,0.0,Monday,3
2015-03-24,16166,11.326275310322075,33.6,44.1,24.1,7.4,0.0,Tuesday,3
2015-03-25,14670,11.680996364462626,39.1,48.0,26.1,5.7,0.0,Wednesday,3
2015-03-26,14954,11.843317284115733,45.2,57.0,32.0,4.4,0.05,Thursday,3
2015-03-27,14107,11.577435552089979,44.9,57.0,37.9,7.7,0.52,Friday,3
2015-03-28,1107,12.674495633845225,37.6,46.0,33.1,10.7,0.28,Saturday,3
2015-03-29,9826,14.182955085148244,33.5,46.0,27.0,10.3,0.0,Sunday,3
2015-03-30,18075,12.113396957123097,42.2,55.0,27.0,10.8,0.0,Monday,3
2015-03-31,14250,12.694670175438603,42.8,55.0,34.0,9.6,0.0,Tuesday,3
2015-04-01,20146,13.215563883649356,39.8,51.1,34.0,8.5,0.14,Wednesday,4
2015-04-02,24227,20.767175052627238,49.9,63.0,34.0,8.4,0.0,Thursday,4
2015-04-03,14774,13.698973421776994,59.2,63.0,39.0,9.5,0.0,Friday,4
2015-04-04,14355,15.031241147103213,52.0,63.0,46.9,14.3,0.04,Saturday,4
2015-04-05,13799,18.106378481532477,50.1,62.1,43.0,11.2,0.0,Sunday,4
2015-04-06,23391,15.093338606016557,46.7,62.1,39.0,7.8,0.0,Monday,4
2015-04-07,16262,11.673802935268316,50.6,60.1,39.0,7.7,0.01,Tuesday,4
2015-04-08,17872,13.848690689346464,43.0,57.0,39.9,12.3,0.16,Wednesday,4
2015-04-09,16546,11.794970587050246,39.3,46.0,37.0,12.4,0.0,Thursday,4
2015-04-10,16317,12.313068170211029,43.0,57.2,39.2,6.9,0.25,Friday,4
2015-04-11,18643,16.437951688748235,55.3,57.2,51.1,14.7,0.24,Saturday,4
2015-04-12,19954,19.100768434065021,51.3,64.9,44.1,7.6,0.0,Sunday,4
2015-04-13,24925,15.158399197592781,55.6,64.9,44.1,8.0,0.0,Monday,4
2015-04-14,22703,12.626147792509066,59.3,64.9,46.9,7.0,0.0,Tuesday,4
2015-04-15,27594,16.236471696745667,59.1,70.0,51.1,7.4,0.0,Wednesday,4
2015-04-16,27180,13.467742825607059,56.5,70.0,46.9,7.4,0.0,Thursday,4
2015-04-17,24175,15.087127886935543,59.7,71.1,46.9,9.0,0.08,Friday,4
2015-04-18,28174,22.166673173848231,66.0,79.0,54.0,5.7,0.0,Saturday,4
2015-04-19,21475,18.129433449747768,57.6,79.0,50.0,8.8,0.0,Sunday,4
2015-04-20,11202,11.984380765339525,50.6,61.0,45.0,13.2,0.0,Monday,4
2015-04-21,24868,16.304881105570747,57.4,66.9,45.0,9.0,0.95,Tuesday,4
2015-04-22,21997,12.904648361140151,58.8,66.9,50.0,8.9,0.07,Wednesday,4
2015-04-23,22074,14.395430521578936,47.4,66.9,42.1,13.5,0.1,Thursday,4
2015-04-24,20981,14.680193985034082,43.4,50.0,39.0,16.1,0.0,Friday,4
2015-04-25,21082,18.383447965088695,46.1,60.1,39.0,11.8,0.0,Saturday,4
2015-04-26,21594,18.999813219721531,52.0,61.0,39.0,5.2,0.0,Sunday,4
2015-04-27,25501,13.12094623740246,53.8,61.0,45.0,9.9,0.0,Monday,4
2015-04-28,29795,14.786426134138837,57.2,72.0,48.9,11.5,0.0,Tuesday,4
2015-04-29,31532,14.744549452408133,64.2,75.9,51.1,8.8,0.0,Wednesday,4
2015-04-30,29252,15.552346278317151,52.4,75.9,46.9,13.1,0.0,Thursday,4
2015-05-01,27924,14.358900348565152,52.6,64.0,46.9,7.6,0.0,Friday,5
2015-05-02,25743,19.347873855675974,53.9,69.1,48.0,4.7,0.0,Saturday,5
2015-05-03,27694,20.460286223249319,59.5,75.9,48.0,6.4,0.0,Sunday,5
2015-05-04,32066,16.651919998336762,66.5,82.0,51.1,7.1,0.0,Monday,5
2015-05-05,33012,16.947328244274807,72.7,82.0,54.0,7.5,0.0,Tuesday,5
2015-05-06,30313,14.54786285312133,65.3,81.0,59.0,6.4,0.0,Wednesday,5
2015-05-07,34871,15.368028352116852,64.6,75.9,52.0,5.2,0.0,Thursday,5
2015-05-08,34304,16.277496793376866,64.2,79.0,52.0,6.3,0.0,Friday,5
2015-05-09,24329,19.635189828325597,58.0,79.0,53.1,8.4,0.0,Saturday,5
2015-05-10,26573,20.346503970195311,66.3,82.0,53.1,6.0,0.01,Sunday,5
2015-05-11,32382,16.478707306528321,74.4,82.9,57.0,9.4,0.0,Monday,5
2015-05-12,35225,15.161436006624083,74.9,87.1,64.0,9.1,0.0,Tuesday,5
2015-05-13,33402,15.454865477117142,65.1,87.1,57.9,15.3,0.0,Wednesday,5
2015-05-14,40826,16.911596776563961,59.7,72.0,52.0,8.5,0.0,Thursday,5
2015-05-15,34945,15.999832117136457,63.2,73.9,52.0,7.6,0.0,Friday,5
2015-05-16,23882,18.769493760991551,65.2,75.0,55.9,6.5,0.01,Saturday,5
2015-05-17,30969,19.890082555673967,70.4,82.9,57.0,3.2,0.28,Sunday,5
2015-05-18,31559,16.207773271227435,63.6,75.9,55.4,7.5,0.02,Monday,5
2015-05-19,33895,14.039197030043761,61.6,82.0,55.0,6.2,0.01,Tuesday,5
2015-05-20,33823,13.874159102780157,62.0,82.0,55.0,13.2,0.0,Wednesday,5
2015-05-21,31214,13.769075308088249,57.1,66.0,53.1,7.0,0.0,Thursday,5
2015-05-22,31891,15.433476529428365,61.8,75.0,53.1,9.9,0.0,Friday,5
2015-05-23,23910,20.412528927924161,59.3,75.0,50.0,11.5,0.0,Saturday,5
2015-05-24,25151,21.735675188527971,65.7,81.0,50.0,8.7,0.0,Sunday,5
2015-05-25,28164,20.071817450172787,72.5,82.9,55.9,8.8,0.0,Monday,5
2015-05-26,35786,15.203880008942042,75.2,86.0,64.9,10.3,0.0,Tuesday,5
2015-05-27,33710,13.713029763670521,73.5,86.0,66.9,9.9,0.0,Wednesday,5
2015-05-28,35934,13.981679838964032,73.4,84.0,66.9,7.0,0.02,Thursday,5
2015-05-29,37756,15.59886508104672,73.0,84.0,64.0,7.2,0.0,Friday,5
2015-05-30,31147,18.942095546922662,73.1,82.9,64.0,9.8,0.0,Saturday,5
2015-05-31,19586,18.385298172163786,74.6,86.0,66.0,9.6,0.0,Sunday,5
2015-06-01,15283,10.937380313638251,57.4,86.0,54.0,13.8,1.69,Monday,6
2015-06-02,11984,11.233344459279035,52.0,57.9,50.0,10.2,0.47,Tuesday,6
2015-06-03,34590,13.803870097330634,58.2,69.1,50.0,7.3,0.24,Wednesday,6
2015-06-04,32772,13.391322368688718,58.1,69.1,53.1,9.4,0.0,Thursday,6
2015-06-05,31294,13.49424170767559,59.5,68.0,54.0,6.5,0.0,Friday,6
